"STATION","DATE","SOURCE","REPORT_TYPE","CALL_SIGN","QUALITY_CONTROL","DEW","TMP","WND"
"03768399999","2019-01-01T00:20:00","4","FM-15","99999","V020","+0050,1","+0090,1","280,1,N,0062,1"
"03768399999","2019-01-01T00:50:00","4","FM-15","99999","V020","+0050,1","+0090,1","280,1,N,0051,1"
"03768399999","2019-01-01T01:20:00","4","FM-15","99999","V020","+0050,1","+0100,1","290,1,N,0046,1"
"03768399999","2019-01-01T01:50:00","4","FM-15","99999","V020","+0050,1","+0100,1","290,1,N,0046,1"
"03768399999","2019-01-01T02:20:00","4","FM-15","99999","V020","+0050,1","+0100,1","280,1,N,0046,1"
"03768399999","2019-01-01T02:50:00","4","FM-15","99999","V020","+0040,1","+0100,1","290,1,N,0051,1"
"03768399999","2019-01-01T03:20:00","4","FM-15","99999","V020","+0040,1","+0100,1","290,1,N,0041,1"
"03768399999","2019-01-01T03:50:00","4","FM-15","99999","V020","+0040,1","+0100,1","290,1,N,0051,1"
"03768399999","2019-01-01T04:20:00","4","FM-15","99999","V020","+0040,1","+0100,1","280,1,N,0046,1"
"03768399999","2019-01-01T04:50:00","4","FM-15","99999","V020","+0040,1","+0090,1","290,1,N,0036,1"
"03768399999","2019-01-01T05:20:00","4","FM-15","99999","V020","+0040,1","+0090,1","270,1,N,0046,1"
"03768399999","2019-01-01T05:50:00","4","FM-15","99999","V020","+0040,1","+0090,1","260,1,N,0041,1"
"03768399999","2019-01-01T06:20:00","4","FM-15","99999","V020","+0040,1","+0090,1","240,1,N,0036,1"
"03768399999","2019-01-01T06:50:00","4","FM-15","99999","V020","+0050,1","+0090,1","240,1,N,0026,1"
"03768399999","2019-01-01T07:20:00","4","FM-15","99999","V020","+0050,1","+0080,1","230,1,N,0036,1"
"03768399999","2019-01-01T07:50:00","4","FM-15","99999","V020","+0050,1","+0090,1","240,1,V,0021,1"
"03768399999","2019-01-01T08:20:00","4","FM-15","99999","V020","+0050,1","+0090,1","260,1,V,0041,1"
"03768399999","2019-01-01T08:50:00","4","FM-15","99999","V020","+0050,1","+0090,1","240,1,N,0031,1"
"03768399999","2019-01-01T09:20:00","4","FM-15","99999","V020","+0050,1","+0090,1","250,1,N,0036,1"
"03768399999","2019-01-01T09:50:00","4","FM-15","99999","V020","+0050,1","+0100,1","270,1,N,0041,1"
"03768399999","2019-01-01T10:20:00","4","FM-15","99999","V020","+0060,1","+0100,1","270,1,N,0057,1"
"03768399999","2019-01-01T10:50:00","4","FM-15","99999","V020","+0060,1","+0100,1","270,1,N,0051,1"
"03768399999","2019-01-01T11:20:00","4","FM-15","99999","V020","+0060,1","+0100,1","280,1,N,0046,1"
"03768399999","2019-01-01T11:50:00","4","FM-15","99999","V020","+0070,1","+0110,1","280,1,N,0041,1"
"03768399999","2019-01-01T12:20:00","4","FM-15","99999","V020","+0070,1","+0110,1","300,1,V,0051,1"
"03768399999","2019-01-01T12:50:00","4","FM-15","99999","V020","+0070,1","+0110,1","300,1,N,0051,1"
"03768399999","2019-01-01T13:20:00","4","FM-15","99999","V020","+0070,1","+0110,1","300,1,N,0051,1"
"03768399999","2019-01-01T13:50:00","4","FM-15","99999","V020","+0070,1","+0110,1","300,1,N,0046,1"
"03768399999","2019-01-01T14:20:00","4","FM-15","99999","V020","+0070,1","+0110,1","300,1,N,0062,1"
"03768399999","2019-01-01T14:50:00","4","FM-15","99999","V020","+0070,1","+0110,1","300,1,N,0057,1"
"03768399999","2019-01-01T15:20:00","4","FM-15","99999","V020","+0070,1","+0110,1","300,1,N,0051,1"
"03768399999","2019-01-01T15:50:00","4","FM-15","99999","V020","+0070,1","+0100,1","300,1,N,0051,1"
"03768399999","2019-01-01T16:20:00","4","FM-15","99999","V020","+0070,1","+0100,1","300,1,N,0041,1"
"03768399999","2019-01-01T16:50:00","4","FM-15","99999","V020","+0030,1","+0100,1","360,1,V,0031,1"
"03768399999","2019-01-01T17:20:00","4","FM-15","99999","V020","+0030,1","+0090,1","040,1,V,0026,1"
"03768399999","2019-01-01T17:50:00","4","FM-15","99999","V020","+0040,1","+0090,1","999,9,V,0026,1"
"03768399999","2019-01-01T18:20:00","4","FM-15","99999","V020","+0030,1","+0090,1","999,9,V,0026,1"
"03768399999","2019-01-01T18:50:00","4","FM-15","99999","V020","+0030,1","+0090,1","999,9,V,0026,1"
"03768399999","2019-01-01T19:20:00","4","FM-15","99999","V020","+0020,1","+0090,1","050,1,V,0031,1"
"03768399999","2019-01-01T19:50:00","4","FM-15","99999","V020","+0020,1","+0080,1","999,9,V,0021,1"
"03768399999","2019-01-01T20:20:00","4","FM-15","99999","V020","+0020,1","+0080,1","020,1,V,0031,1"
"03768399999","2019-01-01T20:50:00","4","FM-15","99999","V020","+0020,1","+0070,1","030,1,V,0021,1"
"03768399999","2019-01-01T21:20:00","4","FM-15","99999","V020","+0010,1","+0070,1","020,1,V,0026,1"
"03768399999","2019-01-01T21:50:00","4","FM-15","99999","V020","+0000,1","+0070,1","999,9,V,0031,1"
"03768399999","2019-01-01T22:20:00","4","FM-15","99999","V020","+0000,1","+0070,1","010,1,V,0036,1"
"03768399999","2019-01-01T22:50:00","4","FM-15","99999","V020","+0010,1","+0060,1","360,1,V,0026,1"
"03768399999","2019-01-01T23:20:00","4","FM-15","99999","V020","+0010,1","+0060,1","360,1,V,0026,1"
"03768399999","2019-01-01T23:50:00","4","FM-15","99999","V020","+0010,1","+0060,1","360,1,V,0026,1"
"03768399999","2019-01-02T00:20:00","4","FM-15","99999","V020","+0010,1","+0060,1","010,1,V,0026,1"
"03768399999","2019-01-02T00:50:00","4","FM-15","99999","V020","+0010,1","+0060,1","010,1,V,0021,1"
"03768399999","2019-01-02T01:20:00","4","FM-15","99999","V020","+0010,1","+0060,1","350,1,V,0021,1"
"03768399999","2019-01-02T01:50:00","4","FM-15","99999","V020","+0010,1","+0060,1","340,1,V,0026,1"
"03768399999","2019-01-02T02:20:00","4","FM-15","99999","V020","+0010,1","+0060,1","350,1,V,0021,1"
"03768399999","2019-01-02T02:50:00","4","FM-15","99999","V020","+0000,1","+0060,1","350,1,V,0026,1"
"03768399999","2019-01-02T03:20:00","4","FM-15","99999","V020","+0000,1","+0060,1","360,1,V,0021,1"
"03768399999","2019-01-02T03:50:00","4","FM-15","99999","V020","+0000,1","+0060,1","350,1,V,0026,1"
"03768399999","2019-01-02T04:20:00","4","FM-15","99999","V020","+0000,1","+0060,1","340,1,V,0026,1"
"03768399999","2019-01-02T04:50:00","4","FM-15","99999","V020","+0000,1","+0060,1","340,1,V,0026,1"
"03768399999","2019-01-02T05:20:00","4","FM-15","99999","V020","+0010,1","+0060,1","350,1,V,0026,1"
"03768399999","2019-01-02T05:50:00","4","FM-15","99999","V020","+0000,1","+0060,1","330,1,V,0021,1"
"03768399999","2019-01-02T06:20:00","4","FM-15","99999","V020","+0000,1","+0050,1","330,1,V,0021,1"
"03768399999","2019-01-02T06:50:00","4","FM-15","99999","V020","+0000,1","+0050,1","340,1,V,0026,1"
"03768399999","2019-01-02T07:20:00","4","FM-15","99999","V020","+0000,1","+0050,1","340,1,V,0026,1"
"03768399999","2019-01-02T07:50:00","4","FM-15","99999","V020","+0000,1","+0050,1","350,1,V,0026,1"
"03768399999","2019-01-02T08:20:00","4","FM-15","99999","V020","+0010,1","+0050,1","340,1,V,0031,1"
"03768399999","2019-01-02T08:50:00","4","FM-15","99999","V020","+0010,1","+0050,1","350,1,V,0031,1"
"03768399999","2019-01-02T09:20:00","4","FM-15","99999","V020","+0010,1","+0050,1","340,1,V,0036,1"
"03768399999","2019-01-02T09:50:00","4","FM-15","99999","V020","+0010,1","+0050,1","360,1,V,0031,1"
"03768399999","2019-01-02T10:20:00","4","FM-15","99999","V020","+0010,1","+0060,1","350,1,V,0036,1"
"03768399999","2019-01-02T10:50:00","4","FM-15","99999","V020","+0010,1","+0060,1","340,1,V,0031,1"
"03768399999","2019-01-02T11:20:00","4","FM-15","99999","V020","+0010,1","+0060,1","330,1,V,0031,1"
"03768399999","2019-01-02T11:50:00","4","FM-15","99999","V020","+0010,1","+0060,1","340,1,V,0031,1"
"03768399999","2019-01-02T12:20:00","4","FM-15","99999","V020","+0010,1","+0060,1","340,1,N,0031,1"
"03768399999","2019-01-02T12:50:00","4","FM-15","99999","V020","+0010,1","+0060,1","340,1,V,0026,1"
"03768399999","2019-01-02T13:20:00","4","FM-15","99999","V020","+0010,1","+0060,1","350,1,V,0036,1"
"03768399999","2019-01-02T13:50:00","4","FM-15","99999","V020","+0010,1","+0060,1","340,1,V,0031,1"
"03768399999","2019-01-02T14:20:00","4","FM-15","99999","V020","+0010,1","+0060,1","340,1,V,0026,1"
"03768399999","2019-01-02T14:50:00","4","FM-15","99999","V020","+0010,1","+0060,1","340,1,V,0031,1"
"03768399999","2019-01-02T15:20:00","4","FM-15","99999","V020","+0010,1","+0060,1","999,9,V,0015,1"
"03768399999","2019-01-02T15:50:00","4","FM-15","99999","V020","+0010,1","+0060,1","340,1,V,0021,1"
"03768399999","2019-01-02T16:20:00","4","FM-15","99999","V020","+0010,1","+0060,1","360,1,V,0026,1"
"03768399999","2019-01-02T16:50:00","4","FM-15","99999","V020","+0020,1","+0060,1","350,1,V,0026,1"
"03768399999","2019-01-02T17:20:00","4","FM-15","99999","V020","+0020,1","+0060,1","350,1,N,0026,1"
"03768399999","2019-01-02T17:50:00","4","FM-15","99999","V020","+0020,1","+0060,1","340,1,N,0021,1"
"03768399999","2019-01-02T18:20:00","4","FM-15","99999","V020","+0020,1","+0060,1","340,1,V,0021,1"
"03768399999","2019-01-02T18:50:00","4","FM-15","99999","V020","+0020,1","+0060,1","340,1,V,0031,1"
"03768399999","2019-01-02T19:20:00","4","FM-15","99999","V020","+0020,1","+0060,1","340,1,V,0021,1"
"03768399999","2019-01-02T19:50:00","4","FM-15","99999","V020","+0020,1","+0060,1","330,1,V,0026,1"
"03768399999","2019-01-02T20:20:00","4","FM-15","99999","V020","+0020,1","+0060,1","999,9,V,0021,1"
"03768399999","2019-01-02T20:50:00","4","FM-15","99999","V020","+0020,1","+0060,1","999,9,V,0021,1"
"03768399999","2019-01-02T21:20:00","4","FM-15","99999","V020","+0020,1","+0050,1","350,1,V,0021,1"
"03768399999","2019-01-02T21:50:00","4","FM-15","99999","V020","+0020,1","+0050,1","340,1,V,0026,1"
"03768399999","2019-01-02T22:20:00","4","FM-15","99999","V020","+0020,1","+0050,1","340,1,N,0026,1"
"03768399999","2019-01-02T22:50:00","4","FM-15","99999","V020","+0020,1","+0050,1","350,1,V,0026,1"
"03768399999","2019-01-02T23:20:00","4","FM-15","99999","V020","+0020,1","+0050,1","340,1,V,0021,1"
"03768399999","2019-01-02T23:50:00","4","FM-15","99999","V020","+0020,1","+0050,1","999,9,V,0015,1"
"03768399999","2019-01-03T00:20:00","4","FM-15","99999","V020","+0020,1","+0050,1","350,1,V,0021,1"
"03768399999","2019-01-03T00:50:00","4","FM-15","99999","V020","+0010,1","+0050,1","999,9,V,0015,1"
"03768399999","2019-01-03T01:20:00","4","FM-15","99999","V020","+0010,1","+0050,1","999,9,V,0015,1"
"03768399999","2019-01-03T01:50:00","4","FM-15","99999","V020","+0010,1","+0050,1","999,9,V,0010,1"
"03768399999","2019-01-03T02:20:00","4","FM-15","99999","V020","+0010,1","+0050,1","999,9,V,0015,1"
"03768399999","2019-01-03T02:50:00","4","FM-15","99999","V020","+0010,1","+0050,1","999,9,V,0015,1"
"03768399999","2019-01-03T03:20:00","4","FM-15","99999","V020","+0010,1","+0050,1","999,9,V,0010,1"
"03768399999","2019-01-03T03:50:00","4","FM-15","99999","V020","+0010,1","+0050,1","360,1,V,0021,1"
"03768399999","2019-01-03T04:20:00","4","FM-15","99999","V020","+0010,1","+0050,1","999,9,V,0015,1"
"03768399999","2019-01-03T04:50:00","4","FM-15","99999","V020","+0010,1","+0050,1","999,9,V,0010,1"
"03768399999","2019-01-03T05:20:00","4","FM-15","99999","V020","+0010,1","+0050,1","999,9,V,0010,1"
"03768399999","2019-01-03T05:50:00","4","FM-15","99999","V020","+0010,1","+0050,1","999,9,V,0015,1"
"03768399999","2019-01-03T06:20:00","4","FM-15","99999","V020","+0010,1","+0050,1","340,1,N,0021,1"
"03768399999","2019-01-03T06:50:00","4","FM-15","99999","V020","+0000,1","+0050,1","320,1,V,0021,1"
"03768399999","2019-01-03T07:20:00","4","FM-15","99999","V020","+0000,1","+0050,1","999,9,V,0015,1"
"03768399999","2019-01-03T07:50:00","4","FM-15","99999","V020","-0010,1","+0050,1","999,9,V,0015,1"
"03768399999","2019-01-03T08:20:00","4","FM-15","99999","V020","-0020,1","+0050,1","999,9,V,0010,1"
"03768399999","2019-01-03T08:50:00","4","FM-15","99999","V020","-0020,1","+0050,1","999,9,V,0015,1"
"03768399999","2019-01-03T09:20:00","4","FM-15","99999","V020","-0020,1","+0050,1","999,9,V,0015,1"
"03768399999","2019-01-03T09:50:00","4","FM-15","99999","V020","-0020,1","+0060,1","290,1,N,0021,1"
"03768399999","2019-01-03T10:20:00","4","FM-15","99999","V020","-0020,1","+0060,1","310,1,V,0026,1"
"03768399999","2019-01-03T10:50:00","4","FM-15","99999","V020","-0020,1","+0060,1","350,1,N,0026,1"
"03768399999","2019-01-03T11:20:00","4","FM-15","99999","V020","-0010,1","+0060,1","340,1,V,0021,1"
"03768399999","2019-01-03T11:50:00","4","FM-15","99999","V020","-0010,1","+0060,1","350,1,V,0026,1"
"03768399999","2019-01-03T12:20:00","4","FM-15","99999","V020","+0000,1","+0060,1","350,1,V,0021,1"
"03768399999","2019-01-03T12:50:00","4","FM-15","99999","V020","+0000,1","+0060,1","340,1,N,0021,1"
"03768399999","2019-01-03T13:20:00","4","FM-15","99999","V020","+0000,1","+0060,1","340,1,V,0021,1"
"03768399999","2019-01-03T13:50:00","4","FM-15","99999","V020","+0010,1","+0060,1","350,1,V,0026,1"
"03768399999","2019-01-03T14:20:00","4","FM-15","99999","V020","+0000,1","+0060,1","340,1,V,0026,1"
"03768399999","2019-01-03T14:50:00","4","FM-15","99999","V020","+0010,1","+0060,1","010,1,V,0021,1"
"03768399999","2019-01-03T15:20:00","4","FM-15","99999","V020","+0010,1","+0060,1","999,9,V,0015,1"
"03768399999","2019-01-03T15:50:00","4","FM-15","99999","V020","+0010,1","+0050,1","050,1,V,0026,1"
"03768399999","2019-01-03T16:20:00","4","FM-15","99999","V020","+0000,1","+0050,1","010,1,V,0021,1"
"03768399999","2019-01-03T16:50:00","4","FM-15","99999","V020","+0000,1","+0050,1","050,1,V,0021,1"
"03768399999","2019-01-03T17:20:00","4","FM-15","99999","V020","+0000,1","+0050,1","060,1,V,0026,1"
"03768399999","2019-01-03T17:50:00","4","FM-15","99999","V020","+0000,1","+0050,1","999,9,V,0015,1"
"03768399999","2019-01-03T18:20:00","4","FM-15","99999","V020","+0000,1","+0050,1","999,9,V,0026,1"
"03768399999","2019-01-03T18:50:00","4","FM-15","99999","V020","+0000,1","+0050,1","999,9,V,0015,1"
"03768399999","2019-01-03T19:20:00","4","FM-15","99999","V020","+0000,1","+0050,1","999,9,V,0015,1"
"03768399999","2019-01-03T19:50:00","4","FM-15","99999","V020","+0000,1","+0050,1","999,9,V,0015,1"
"03768399999","2019-01-03T20:20:00","4","FM-15","99999","V020","+0000,1","+0050,1","999,9,V,0015,1"
"03768399999","2019-01-03T20:50:00","4","FM-15","99999","V020","+0000,1","+0050,1","999,9,V,0015,1"
"03768399999","2019-01-03T21:20:00","4","FM-15","99999","V020","+0000,1","+0050,1","999,9,V,0015,1"
"03768399999","2019-01-03T21:50:00","4","FM-15","99999","V020","+0000,1","+0040,1","999,9,V,0010,1"
"03768399999","2019-01-03T22:20:00","4","FM-15","99999","V020","+0000,1","+0040,1","999,9,V,0010,1"
"03768399999","2019-01-03T22:50:00","4","FM-15","99999","V020","+0000,1","+0040,1","070,1,N,0015,1"
"03768399999","2019-01-03T23:20:00","4","FM-15","99999","V020","-0010,1","+0040,1","999,9,V,0005,1"
"03768399999","2019-01-03T23:50:00","4","FM-15","99999","V020","-0010,1","+0030,1","999,9,V,0005,1"
"03768399999","2019-01-04T00:20:00","4","FM-15","99999","V020","+0000,1","+0030,1","340,1,N,0010,1"
"03768399999","2019-01-04T00:50:00","4","FM-15","99999","V020","-0010,1","+0030,1","999,9,C,0000,1"
"03768399999","2019-01-04T01:20:00","4","FM-15","99999","V020","-0010,1","+0030,1","999,9,V,0010,1"
"03768399999","2019-01-04T01:50:00","4","FM-15","99999","V020","+0000,1","+0030,1","350,1,N,0010,1"
"03768399999","2019-01-04T02:20:00","4","FM-15","99999","V020","+0000,1","+0030,1","340,1,N,0015,1"
"03768399999","2019-01-04T02:50:00","4","FM-15","99999","V020","-0010,1","+0030,1","340,1,N,0015,1"
"03768399999","2019-01-04T03:20:00","4","FM-15","99999","V020","-0010,1","+0030,1","999,9,V,0005,1"
"03768399999","2019-01-04T03:50:00","4","FM-15","99999","V020","-0010,1","+0030,1","999,9,V,0010,1"
"03768399999","2019-01-04T04:20:00","4","FM-15","99999","V020","-0010,1","+0030,1","999,9,V,0010,1"
"03768399999","2019-01-04T04:50:00","4","FM-15","99999","V020","-0010,1","+0030,1","999,9,V,0015,1"
"03768399999","2019-01-04T05:20:00","4","FM-15","99999","V020","-0020,1","+0030,1","999,9,V,0015,1"
"03768399999","2019-01-04T05:50:00","4","FM-15","99999","V020","-0020,1","+0030,1","999,9,V,0021,1"
"03768399999","2019-01-04T06:20:00","4","FM-15","99999","V020","-0020,1","+0030,1","999,9,V,0015,1"
"03768399999","2019-01-04T06:50:00","4","FM-15","99999","V020","-0020,1","+0030,1","999,9,V,0015,1"
"03768399999","2019-01-04T07:20:00","4","FM-15","99999","V020","-0020,1","+0020,1","999,9,V,0015,1"
"03768399999","2019-01-04T07:50:00","4","FM-15","99999","V020","-0020,1","+0020,1","340,1,V,0021,1"
"03768399999","2019-01-04T08:20:00","4","FM-15","99999","V020","-0020,1","+0020,1","999,9,V,0015,1"
"03768399999","2019-01-04T08:50:00","4","FM-15","99999","V020","-0020,1","+0020,1","999,9,V,0015,1"
"03768399999","2019-01-04T09:20:00","4","FM-15","99999","V020","-0020,1","+0020,1","999,9,V,0010,1"
"03768399999","2019-01-04T09:50:00","4","FM-15","99999","V020","-0020,1","+0030,1","999,9,V,0010,1"
"03768399999","2019-01-04T10:20:00","4","FM-15","99999","V020","-0030,1","+0030,1","999,9,V,0015,1"
"03768399999","2019-01-04T10:50:00","4","FM-15","99999","V020","-0030,1","+0030,1","300,1,V,0021,1"
"03768399999","2019-01-04T11:20:00","4","FM-15","99999","V020","-0030,1","+0040,1","290,1,V,0026,1"
"03768399999","2019-01-04T11:50:00","4","FM-15","99999","V020","-0030,1","+0040,1","300,1,N,0036,1"
"03768399999","2019-01-04T12:20:00","4","FM-15","99999","V020","-0030,1","+0040,1","300,1,N,0041,1"
"03768399999","2019-01-04T12:50:00","4","FM-15","99999","V020","-0030,1","+0040,1","300,1,V,0031,1"
"03768399999","2019-01-04T13:20:00","4","FM-15","99999","V020","-0020,1","+0040,1","290,1,N,0041,1"
"03768399999","2019-01-04T13:50:00","4","FM-15","99999","V020","-0020,1","+0040,1","290,1,N,0041,1"
"03768399999","2019-01-04T14:20:00","4","FM-15","99999","V020","-0020,1","+0040,1","320,1,V,0031,1"
"03768399999","2019-01-04T14:50:00","4","FM-15","99999","V020","-0020,1","+0040,1","300,1,V,0026,1"
"03768399999","2019-01-04T15:20:00","4","FM-15","99999","V020","-0020,1","+0040,1","360,1,V,0021,1"
"03768399999","2019-01-04T15:50:00","4","FM-15","99999","V020","-0020,1","+0040,1","999,9,V,0005,1"
"03768399999","2019-01-04T16:20:00","4","FM-15","99999","V020","-0010,1","+0040,1","999,9,V,0010,1"
"03768399999","2019-01-04T16:50:00","4","FM-15","99999","V020","-0010,1","+0040,1","999,9,V,0015,1"
"03768399999","2019-01-04T17:20:00","4","FM-15","99999","V020","-0010,1","+0040,1","270,1,N,0021,1"
"03768399999","2019-01-04T17:50:00","4","FM-15","99999","V020","-0010,1","+0050,1","290,1,N,0021,1"
"03768399999","2019-01-04T18:20:00","4","FM-15","99999","V020","+0000,1","+0050,1","290,1,N,0021,1"
"03768399999","2019-01-04T18:50:00","4","FM-15","99999","V020","-0010,1","+0050,1","270,1,N,0036,1"
"03768399999","2019-01-04T19:20:00","4","FM-15","99999","V020","+0000,1","+0050,1","280,1,N,0036,1"
"03768399999","2019-01-04T19:50:00","4","FM-15","99999","V020","+0000,1","+0050,1","280,1,N,0026,1"
"03768399999","2019-01-04T20:20:00","4","FM-15","99999","V020","+0000,1","+0050,1","280,1,N,0031,1"
"03768399999","2019-01-04T20:50:00","4","FM-15","99999","V020","+0000,1","+0050,1","280,1,N,0031,1"
"03768399999","2019-01-04T21:20:00","4","FM-15","99999","V020","+0000,1","+0050,1","290,1,N,0026,1"
"03768399999","2019-01-04T21:50:00","4","FM-15","99999","V020","+0000,1","+0050,1","290,1,N,0026,1"
"03768399999","2019-01-04T22:20:00","4","FM-15","99999","V020","+0000,1","+0050,1","290,1,N,0026,1"
"03768399999","2019-01-04T22:50:00","4","FM-15","99999","V020","+0000,1","+0050,1","300,1,N,0026,1"
"03768399999","2019-01-04T23:20:00","4","FM-15","99999","V020","+0010,1","+0050,1","290,1,N,0031,1"
"03768399999","2019-01-04T23:50:00","4","FM-15","99999","V020","+0010,1","+0050,1","290,1,N,0031,1"
"03768399999","2019-01-05T00:20:00","4","FM-15","99999","V020","+0010,1","+0050,1","300,1,N,0041,1"
"03768399999","2019-01-05T00:50:00","4","FM-15","99999","V020","+0010,1","+0050,1","300,1,N,0036,1"
"03768399999","2019-01-05T01:20:00","4","FM-15","99999","V020","+0010,1","+0050,1","300,1,N,0041,1"
"03768399999","2019-01-05T01:50:00","4","FM-15","99999","V020","+0010,1","+0050,1","300,1,N,0036,1"
"03768399999","2019-01-05T02:20:00","4","FM-15","99999","V020","+0010,1","+0060,1","300,1,N,0041,1"
"03768399999","2019-01-05T02:50:00","4","FM-15","99999","V020","+0010,1","+0050,1","300,1,N,0046,1"
"03768399999","2019-01-05T03:20:00","4","FM-15","99999","V020","+0010,1","+0050,1","300,1,N,0041,1"
"03768399999","2019-01-05T03:50:00","4","FM-15","99999","V020","+0010,1","+0050,1","300,1,V,0041,1"
"03768399999","2019-01-05T04:20:00","4","FM-15","99999","V020","+0000,1","+0050,1","300,1,V,0031,1"
"03768399999","2019-01-05T04:50:00","4","FM-15","99999","V020","+0000,1","+0050,1","310,1,V,0036,1"
"03768399999","2019-01-05T05:20:00","4","FM-15","99999","V020","+0000,1","+0050,1","300,1,N,0036,1"
"03768399999","2019-01-05T05:50:00","4","FM-15","99999","V020","+0000,1","+0050,1","310,1,V,0026,1"
"03768399999","2019-01-05T06:20:00","4","FM-15","99999","V020","+0000,1","+0050,1","300,1,V,0036,1"
"03768399999","2019-01-05T06:50:00","4","FM-15","99999","V020","+0000,1","+0050,1","300,1,V,0036,1"
"03768399999","2019-01-05T07:20:00","4","FM-15","99999","V020","+0010,1","+0050,1","300,1,V,0031,1"
"03768399999","2019-01-05T07:50:00","4","FM-15","99999","V020","+0000,1","+0050,1","300,1,V,0036,1"
"03768399999","2019-01-05T08:20:00","4","FM-15","99999","V020","+0010,1","+0050,1","330,1,V,0026,1"
"03768399999","2019-01-05T08:50:00","4","FM-15","99999","V020","+0010,1","+0050,1","300,1,N,0041,1"
"03768399999","2019-01-05T09:20:00","4","FM-15","99999","V020","+0000,1","+0050,1","300,1,V,0041,1"
"03768399999","2019-01-05T09:50:00","4","FM-15","99999","V020","+0010,1","+0050,1","300,1,V,0036,1"
"03768399999","2019-01-05T10:20:00","4","FM-15","99999","V020","+0000,1","+0050,1","300,1,V,0041,1"
"03768399999","2019-01-05T10:50:00","4","FM-15","99999","V020","+0010,1","+0050,1","300,1,N,0036,1"
"03768399999","2019-01-05T11:20:00","4","FM-15","99999","V020","+0000,1","+0050,1","310,1,V,0041,1"
"03768399999","2019-01-05T11:50:00","4","FM-15","99999","V020","+0000,1","+0050,1","300,1,V,0036,1"
"03768399999","2019-01-05T12:20:00","4","FM-15","99999","V020","+0000,1","+0050,1","310,1,V,0036,1"
"03768399999","2019-01-05T12:50:00","4","FM-15","99999","V020","+0000,1","+0050,1","300,1,V,0031,1"
"03768399999","2019-01-05T13:20:00","4","FM-15","99999","V020","+0000,1","+0050,1","300,1,V,0031,1"
"03768399999","2019-01-05T13:50:00","4","FM-15","99999","V020","+0000,1","+0050,1","300,1,V,0036,1"
"03768399999","2019-01-05T14:20:00","4","FM-15","99999","V020","+0010,1","+0050,1","300,1,N,0036,1"
"03768399999","2019-01-05T14:50:00","4","FM-15","99999","V020","+0010,1","+0060,1","300,1,N,0041,1"
"03768399999","2019-01-05T15:20:00","4","FM-15","99999","V020","+0010,1","+0060,1","300,1,V,0031,1"
"03768399999","2019-01-05T15:50:00","4","FM-15","99999","V020","+0010,1","+0060,1","300,1,V,0031,1"
"03768399999","2019-01-05T16:20:00","4","FM-15","99999","V020","+0010,1","+0060,1","300,1,N,0026,1"
"03768399999","2019-01-05T16:50:00","4","FM-15","99999","V020","+0020,1","+0060,1","290,1,N,0031,1"
"03768399999","2019-01-05T17:20:00","4","FM-15","99999","V020","+0020,1","+0060,1","290,1,N,0026,1"
"03768399999","2019-01-05T17:50:00","4","FM-15","99999","V020","+0010,1","+0060,1","290,1,V,0031,1"
"03768399999","2019-01-05T18:20:00","4","FM-15","99999","V020","+0020,1","+0070,1","300,1,N,0031,1"
"03768399999","2019-01-05T18:50:00","4","FM-15","99999","V020","+0010,1","+0060,1","270,1,N,0031,1"
"03768399999","2019-01-05T19:20:00","4","FM-15","99999","V020","+0020,1","+0060,1","270,1,N,0031,1"
"03768399999","2019-01-05T19:50:00","4","FM-15","99999","V020","+0020,1","+0070,1","280,1,N,0036,1"
"03768399999","2019-01-05T20:20:00","4","FM-15","99999","V020","+0010,1","+0070,1","270,1,N,0031,1"
"03768399999","2019-01-05T20:50:00","4","FM-15","99999","V020","+0020,1","+0070,1","280,1,N,0036,1"
"03768399999","2019-01-05T21:20:00","4","FM-15","99999","V020","+0020,1","+0070,1","290,1,N,0041,1"
"03768399999","2019-01-05T21:50:00","4","FM-15","99999","V020","+0010,1","+0070,1","280,1,N,0046,1"
"03768399999","2019-01-05T22:20:00","4","FM-15","99999","V020","+0020,1","+0070,1","290,1,N,0036,1"
"03768399999","2019-01-05T22:50:00","4","FM-15","99999","V020","+0010,1","+0070,1","280,1,N,0031,1"
"03768399999","2019-01-05T23:20:00","4","FM-15","99999","V020","+0020,1","+0070,1","280,1,N,0031,1"
"03768399999","2019-01-05T23:50:00","4","FM-15","99999","V020","+0020,1","+0070,1","280,1,N,0036,1"
"03768399999","2019-01-06T00:20:00","4","FM-15","99999","V020","+0020,1","+0070,1","250,1,N,0026,1"
"03768399999","2019-01-06T00:50:00","4","FM-15","99999","V020","+0020,1","+0060,1","240,1,N,0036,1"
"03768399999","2019-01-06T01:20:00","4","FM-15","99999","V020","+0020,1","+0060,1","260,1,N,0041,1"
"03768399999","2019-01-06T01:50:00","4","FM-15","99999","V020","+0020,1","+0060,1","250,1,N,0031,1"
"03768399999","2019-01-06T02:20:00","4","FM-15","99999","V020","+0020,1","+0060,1","240,1,N,0026,1"
"03768399999","2019-01-06T02:50:00","4","FM-15","99999","V020","+0030,1","+0060,1","240,1,N,0026,1"
"03768399999","2019-01-06T03:20:00","4","FM-15","99999","V020","+0020,1","+0070,1","230,1,N,0031,1"
"03768399999","2019-01-06T03:50:00","4","FM-15","99999","V020","+0030,1","+0070,1","240,1,N,0026,1"
